,id,Netflix,Hulu,HBO,title,type,age_certification,runtime,name,role,release_year,seasons,imdb_score,imdb_votes
4403,ts320426,1.0,0.0,0.0,Crime Scene: The Times Square Killer,SHOW,TV-MA,49,--,--,2021,1.0,6.5,3974.0
4404,ts283676,1.0,0.0,0.0,Last Chance U: Basketball,SHOW,TV-MA,57,--,--,2021,1.0,8.3,2531.0
4406,ts283528,1.0,0.0,0.0,This Is Pop,SHOW,TV-MA,44,--,--,2021,1.0,6.9,1131.0
4407,ts345976,1.0,0.0,0.0,The Boss Baby: Back in the Crib,SHOW,TV-Y7,24,--,--,2022,1.0,6.2,159.0
4408,ts287802,1.0,0.0,0.0,Penguin Town,SHOW,TV-G,30,--,--,2021,1.0,7.8,848.0
4410,ts325756,1.0,0.0,0.0,Midnight Asia: Eat · Dance · Dream,SHOW,TV-MA,37,--,--,2022,1.0,6.6,518.0
4412,ts317526,1.0,0.0,0.0,Selling Tampa,SHOW,TV-MA,40,--,--,2021,1.0,4.5,797.0
4413,ts318024,1.0,0.0,0.0,Sea Power,SHOW,TV-14,48,--,--,2021,1.0,7.7,44.0
4414,ts271720,1.0,0.0,0.0,Pui Pui Molcar,SHOW,TV-Y7,2,--,--,2021,1.0,8.1,366.0
4415,ts289364,1.0,0.0,0.0,Cat People,SHOW,TV-14,32,--,--,2021,1.0,6.3,282.0
4416,ts282133,1.0,0.0,0.0,City of Ghosts,SHOW,TV-Y7,19,--,--,2021,1.0,6.1,10.0
4417,ts289261,1.0,0.0,0.0,Transformers: BotBots,SHOW,TV-Y,25,--,--,2022,1.0,6.9,73.0
4418,ts300456,1.0,0.0,0.0,My Unorthodox Life,SHOW,TV-MA,40,--,--,2021,1.0,5.5,1207.0
4419,ts288545,1.0,0.0,0.0,We the People,SHOW,TV-Y7,5,--,--,2021,1.0,3.6,738.0
4420,ts188861,1.0,0.0,0.0,Battle Kitty,SHOW,TV-Y7,33,--,--,2022,1.0,6.3,123.0
4421,ts282840,1.0,0.0,0.0,Worn Stories,SHOW,TV-MA,30,--,--,2021,1.0,6.7,313.0
4422,ts352881,1.0,0.0,0.0,DI4RI,SHOW,,28,--,--,2022,1.0,7.3,26.0
4423,ts283614,1.0,0.0,0.0,Haunted: Latin America,SHOW,TV-14,34,--,--,2021,1.0,5.3,579.0
4425,ts229537,1.0,0.0,0.0,The New Adventures of Oggy,SHOW,TV-Y,22,--,--,2021,1.0,6.6,40.0
4426,ts317064,1.0,0.0,0.0,Where Is Marta?,SHOW,,63,--,--,2021,1.0,6.8,1267.0
4427,ts302570,1.0,0.0,0.0,John of God: The Crimes of a Spiritual Healer,SHOW,TV-MA,50,--,--,2021,1.0,6.5,826.0
4428,ts310331,1.0,0.0,0.0,Twenty Somethings: Austin,SHOW,TV-MA,32,--,--,2021,1.0,5.9,462.0
4431,ts289757,1.0,0.0,0.0,Crime Stories: India Detectives,SHOW,TV-MA,47,--,--,2021,1.0,7.1,983.0
4432,ts297132,1.0,0.0,0.0,Brave Animated Series,SHOW,TV-MA,26,--,--,2021,1.0,7.0,6.0
4433,ts330422,1.0,0.0,0.0,Team Zenko Go,SHOW,TV-Y,20,--,--,2022,1.0,7.8,33.0
4434,ts296581,1.0,0.0,0.0,The Mystic River,SHOW,TV-14,40,--,--,2021,1.0,5.8,5.0
4435,ts308053,1.0,0.0,0.0,Jailbirds New Orleans,SHOW,TV-MA,41,--,--,2021,1.0,6.6,214.0
4437,ts286386,1.0,0.0,0.0,The Big Day,SHOW,TV-MA,43,--,--,2021,2.0,4.7,332.0
4438,ts285470,1.0,0.0,0.0,Pet Stars,SHOW,TV-PG,27,--,--,2021,1.0,4.9,118.0
4439,ts305254,1.0,0.0,0.0,The Ingenuity of the Househusband,SHOW,,5,--,--,2021,1.0,6.7,423.0
4440,ts283284,1.0,0.0,0.0,Navarasa,SHOW,TV-MA,34,--,--,2021,1.0,5.8,3522.0
4441,ts274575,1.0,0.0,0.0,How to Be A Cowboy,SHOW,TV-PG,25,--,--,2021,1.0,6.9,151.0
4442,ts341760,1.0,0.0,0.0,Byron Baes,SHOW,TV-MA,39,--,--,2022,1.0,2.6,498.0
4443,ts285471,1.0,0.0,0.0,The Wedding Coach,SHOW,TV-MA,33,--,--,2021,1.0,5.0,87.0
4447,ts273317,1.0,0.0,0.0,Pitta Kathalu,SHOW,TV-MA,37,--,--,2021,1.0,5.1,738.0
4450,ts271048,1.0,0.0,0.0,Mighty Little Bheem: Kite Festival,SHOW,,7,--,--,2021,1.0,7.8,18.0
4466,ts20738,0.0,1.0,0.0,Ranma ½,SHOW,TV-14,24,Tomomi Mochizuki,DIRECTOR,1989,7.0,8.2,1508.0
4487,ts28078,0.0,1.0,0.0,Yu Yu Hakusho,SHOW,TV-14,23,Noriyuki Abe,DIRECTOR,1992,5.0,8.4,13046.0
4492,ts21034,0.0,1.0,1.0,InuYasha,SHOW,TV-14,25,Yasunao Aoki,DIRECTOR,2000,9.0,7.9,15823.0
4493,ts21034,0.0,1.0,1.0,InuYasha,SHOW,TV-14,25,Masashi Ikeda,DIRECTOR,2000,9.0,7.9,15823.0
4496,ts28998,0.0,1.0,0.0,Mobile Suit Gundam Wing,SHOW,TV-MA,24,Shinji Takamatsu,DIRECTOR,1995,1.0,8.0,4498.0
4497,ts28998,0.0,1.0,0.0,Mobile Suit Gundam Wing,SHOW,TV-MA,24,Masashi Ikeda,DIRECTOR,1995,1.0,8.0,4498.0
4514,ts25497,0.0,1.0,0.0,Outlaw Star,SHOW,TV-14,25,Mitsuru Hongo,DIRECTOR,1998,1.0,7.9,3693.0
4515,ts25497,0.0,1.0,0.0,Outlaw Star,SHOW,TV-14,25,Yuuji Yamaguchi,DIRECTOR,1998,1.0,7.9,3693.0
4520,ts4242,0.0,1.0,0.0,Dragon Ball GT,SHOW,TV-PG,24,Osamu Kasai,DIRECTOR,1996,4.0,6.8,26274.0
4521,ts4242,0.0,1.0,0.0,Dragon Ball GT,SHOW,TV-PG,24,Minoru Okazaki,DIRECTOR,1996,4.0,6.8,26274.0
4527,ts19785,0.0,1.0,0.0,David Copperfield,SHOW,TV-PG,69,Simon Curtis,DIRECTOR,1999,1.0,7.7,4548.0
4555,ts34188,0.0,1.0,0.0,Project Runway,SHOW,TV-PG,56,Ariel Boles,DIRECTOR,2004,19.0,7.4,10950.0
4565,ts20305,0.0,1.0,0.0,Naruto,SHOW,TV-PG,23,Hayato Date,DIRECTOR,2002,6.0,8.4,93980.0
4578,ts31799,0.0,1.0,0.0,Samurai Champloo,SHOW,TV-MA,23,Shinichiro Watanabe,DIRECTOR,2004,1.0,8.6,46720.0
4590,ts21208,0.0,1.0,0.0,Sense and Sensibility,SHOW,TV-PG,58,John Alexander,DIRECTOR,2008,1.0,8.0,11787.0
4593,ts20513,0.0,1.0,0.0,Fairy Tail,SHOW,TV-14,24,Shinji Ishihira,DIRECTOR,2009,9.0,8.0,23932.0
4598,ts24087,0.0,1.0,0.0,Horrible Histories,SHOW,TV-G,28,Steve Connelly,DIRECTOR,2009,9.0,8.8,4965.0
4612,ts3805,0.0,1.0,0.0,Afro Samurai,SHOW,TV-MA,25,Fuminori Kizaki,DIRECTOR,2007,1.0,7.6,16393.0
4622,ts19528,0.0,1.0,0.0,Ergo Proxy,SHOW,TV-MA,27,Shuko Murase,DIRECTOR,2006,1.0,7.9,13942.0
4627,ts34370,0.0,1.0,0.0,Higurashi: When They Cry,SHOW,TV-MA,14,Toshifumi Kawase,DIRECTOR,2006,3.0,5.3,26.0
4629,ts21688,0.0,1.0,0.0,Boys Over Flowers,SHOW,TV-14,64,Jun Ki Sang,DIRECTOR,2009,1.0,7.9,11579.0
4632,ts21676,0.0,1.0,0.0,Hellsing,SHOW,TV-MA,23,Umanosuke Iida,DIRECTOR,2001,1.0,7.8,16069.0
4633,ts21676,0.0,1.0,0.0,Hellsing,SHOW,TV-MA,23,Urata Yasunori,DIRECTOR,2001,1.0,7.8,16069.0
4649,ts27099,0.0,1.0,0.0,Guyver: The Bioboosted Armor,SHOW,,24,Katsuhito Akiyama,DIRECTOR,2005,1.0,7.8,750.0
4653,ts16814,0.0,1.0,0.0,.hack,SHOW,TV-14,24,Kouichi Mashimo,DIRECTOR,2002,3.0,6.8,1301.0
4654,ts25656,0.0,1.0,1.0,The Marvelous Misadventures of Flapjack,SHOW,TV-Y7,17,Thurop Van Orman,DIRECTOR,2008,3.0,7.8,13688.0
4656,ts20308,0.0,1.0,0.0,Full Metal Panic!,SHOW,TV-14,24,Koichi Chigira,DIRECTOR,2002,4.0,7.6,5476.0
4661,ts20544,0.0,1.0,0.0,Ouran High School Host Club,SHOW,TV-14,23,Takuya Igarashi,DIRECTOR,2006,1.0,8.2,9763.0
4662,ts59417,0.0,1.0,0.0,Desert Punk,SHOW,TV-MA,24,Takayuki Inagaki,DIRECTOR,2004,1.0,7.2,1329.0
4663,ts30288,0.0,1.0,0.0,Mobile Suit Gundam Unicorn,SHOW,TV-14,35,Kazuhiro Furuhashi,DIRECTOR,2010,2.0,7.8,1291.0
4665,ts29076,0.0,1.0,0.0,REBORN!,SHOW,TV-14,23,Ken'ichi Imaizumi,DIRECTOR,2006,9.0,7.7,1478.0
4666,ts43942,0.0,1.0,0.0,Samurai 7,SHOW,TV-PG,27,Toshifumi Takizawa,DIRECTOR,2004,1.0,7.6,4086.0
4667,ts959,0.0,1.0,0.0,Basilisk,SHOW,TV-MA,24,Junji Nishimura,DIRECTOR,2005,2.0,7.8,3955.0
4671,ts29475,0.0,1.0,0.0,xxxHOLiC,SHOW,TV-PG,25,Tsutomu Mizushima,DIRECTOR,2006,2.0,7.6,1844.0
4673,ts9527,0.0,1.0,0.0,Eden of the East,SHOW,TV-MA,22,Kenji Kamiyama,DIRECTOR,2009,1.0,7.5,3703.0
4674,ts17714,0.0,1.0,0.0,Devil May Cry,SHOW,TV-14,24,Shin Itagaki,DIRECTOR,2007,1.0,7.0,5088.0
4677,ts29465,0.0,1.0,0.0,Witchblade,SHOW,TV-MA,24,Yoshimitsu Ohashi,DIRECTOR,2006,1.0,7.0,1434.0
4683,ts26043,0.0,1.0,0.0,ItaKiss,SHOW,TV-14,25,Osamu Yamasaki,DIRECTOR,2008,1.0,7.3,1584.0
4684,ts22452,0.0,1.0,0.0,Baka and Test: Summon the Beasts,SHOW,TV-14,25,Shin Oonuma,DIRECTOR,2010,2.0,7.2,1324.0
4685,ts27220,0.0,1.0,0.0,Gun x Sword,SHOW,TV-14,24,Goro Taniguchi,DIRECTOR,2005,1.0,7.2,540.0
4686,ts7222,0.0,1.0,0.0,Dragonaut: The Resonance,SHOW,TV-14,25,Manabu Ono,DIRECTOR,2007,1.0,6.1,116.0
4687,ts29087,0.0,1.0,0.0,The Wallflower,SHOW,TV-14,23,Shinichi Watanabe,DIRECTOR,2006,1.0,7.3,1053.0
4690,ts453,0.0,1.0,0.0,Black Blood Brothers,SHOW,TV-MA,24,Hiroaki Yoshikawa,DIRECTOR,2006,1.0,6.9,1209.0
4691,ts27189,0.0,1.0,0.0,Junjou Romantica,SHOW,TV-MA,26,Chiaki Kon,DIRECTOR,2008,3.0,7.7,1649.0
4696,ts56437,0.0,1.0,0.0,Full Metal Panic? Fumoffu,SHOW,TV-14,24,Yasuhiro Takemoto,DIRECTOR,2003,2.0,7.7,5431.0
4697,ts12668,0.0,1.0,0.0,Aurora,SHOW,,42,Otto Rodríguez,DIRECTOR,2010,2.0,7.1,201.0
4698,ts12668,0.0,1.0,0.0,Aurora,SHOW,,42,David Posada,DIRECTOR,2010,2.0,7.1,201.0
4699,ts12668,0.0,1.0,0.0,Aurora,SHOW,,42,Tony Rodríguez,DIRECTOR,2010,2.0,7.1,201.0
4703,ts23774,0.0,1.0,0.0,Tears to Tiara,SHOW,TV-14,24,Tomoki Kobayashi,DIRECTOR,2009,1.0,6.4,186.0
4705,ts761,0.0,1.0,0.0,Elena's Ghost,SHOW,,44,David Posada,DIRECTOR,2010,1.0,7.1,124.0
4706,ts761,0.0,1.0,0.0,Elena's Ghost,SHOW,,44,Nicolás Di Blasi,DIRECTOR,2010,1.0,7.1,124.0
4707,ts761,0.0,1.0,0.0,Elena's Ghost,SHOW,,44,Ricardo Schwarz,DIRECTOR,2010,1.0,7.1,124.0
4715,ts32835,0.0,1.0,1.0,Hunter x Hunter,SHOW,TV-14,23,Hiroshi Koujina,DIRECTOR,2011,3.0,9.0,87857.0
4725,ts28010,0.0,1.0,0.0,High School DxD,SHOW,TV-MA,25,Yoshifumi Sueda,DIRECTOR,2012,4.0,7.6,9505.0
4732,ts22232,0.0,1.0,0.0,The Future Diary,SHOW,TV-MA,25,Naoto Hosoda,DIRECTOR,2011,1.0,7.6,16767.0
4740,ts35428,0.0,1.0,0.0,The Secret of Crickley Hall,SHOW,TV-14,58,Joe Ahearne,DIRECTOR,2012,1.0,6.8,3028.0
4744,ts18066,0.0,1.0,0.0,Blood-C,SHOW,TV-MA,24,Tsutomu Mizushima,DIRECTOR,2011,1.0,6.2,1538.0
4745,ts35525,0.0,1.0,0.0,Kamisama Kiss,SHOW,TV-PG,24,Akitarou Daichi,DIRECTOR,2012,2.0,8.1,3717.0
4751,ts27027,0.0,1.0,0.0,Jormungand,SHOW,TV-MA,24,Keitaro Motonaga,DIRECTOR,2012,2.0,7.5,1190.0
4754,ts33646,0.0,1.0,0.0,Infinite Stratos,SHOW,TV-14,26,Yasuhito Kikuchi,DIRECTOR,2011,2.0,6.6,1841.0
4755,ts11600,0.0,1.0,1.0,The Fades,SHOW,TV-14,59,Farren Blackburn,DIRECTOR,2011,1.0,7.6,6617.0
4756,ts11600,0.0,1.0,1.0,The Fades,SHOW,TV-14,59,Tom Shankland,DIRECTOR,2011,1.0,7.6,6617.0
4757,ts33824,0.0,1.0,0.0,Maken-Ki! Battling Venus,SHOW,TV-MA,25,Hiraku Kaneko,DIRECTOR,2011,2.0,5.9,433.0
4758,ts27837,0.0,1.0,0.0,"Say ""I Love You.""",SHOW,TV-14,25,Takuya Sato,DIRECTOR,2012,1.0,5.6,10.0
4759,ts16683,0.0,1.0,0.0,Haganai: I Don't Have Many Friends,SHOW,TV-MA,25,Tooru Kitahata,DIRECTOR,2011,2.0,7.1,2235.0
4765,ts21213,0.0,1.0,0.0,Yu-Gi-Oh! Zexal,SHOW,TV-Y7,22,Satoshi Kuwabara,DIRECTOR,2011,6.0,5.0,900.0
4770,ts27922,0.0,1.0,0.0,NARUTO Spin-Off: Rock Lee & His Ninja Pals,SHOW,TV-Y7,23,Masahiko Murata,DIRECTOR,2012,1.0,7.2,887.0
4771,ts27922,0.0,1.0,0.0,NARUTO Spin-Off: Rock Lee & His Ninja Pals,SHOW,TV-Y7,23,Masaharu Watanabe,DIRECTOR,2012,1.0,7.2,887.0
4803,ts20804,0.0,1.0,0.0,Witches of East End,SHOW,TV-MA,42,Allan Arkush,DIRECTOR,2013,2.0,7.6,25793.0
4813,ts18865,0.0,1.0,0.0,Danganronpa: The Animation,SHOW,TV-14,24,Daisei Fukuoka,DIRECTOR,2013,2.0,6.8,2432.0
4814,ts18865,0.0,1.0,0.0,Danganronpa: The Animation,SHOW,TV-14,24,Seiji Kishi,DIRECTOR,2013,2.0,6.8,2432.0
4815,ts20686,0.0,1.0,0.0,Terror in Resonance,SHOW,TV-14,21,Shinichiro Watanabe,DIRECTOR,2014,1.0,7.9,10188.0
4821,ts35492,0.0,1.0,0.0,Nisekoi,SHOW,TV-14,24,Naoyuki Tatsuwa,DIRECTOR,2014,2.0,7.4,3307.0
4822,ts35492,0.0,1.0,0.0,Nisekoi,SHOW,TV-14,24,Akiyuki Simbo,DIRECTOR,2014,2.0,7.4,3307.0
4831,ts7770,0.0,1.0,0.0,The Driver,SHOW,TV-14,54,Jamie Payne,DIRECTOR,2014,1.0,6.9,1880.0
4838,ts44098,0.0,1.0,0.0,Yu-Gi-Oh! Arc-V,SHOW,TV-Y7,22,Katsumi Ono,DIRECTOR,2014,3.0,7.0,6.0
4841,ts89424,0.0,1.0,0.0,ソードアート・オンラインⅡ,SHOW,TV-14,22,Tomohiko Ito,DIRECTOR,2014,1.0,7.5,42713.0
4844,ts20733,0.0,1.0,0.0,The Impostor,SHOW,,50,Carlos Villegas Rosales,DIRECTOR,2014,1.0,7.7,72.0
4845,ts20733,0.0,1.0,0.0,The Impostor,SHOW,,50,Rodrigo Curiel,DIRECTOR,2014,1.0,7.7,72.0
4874,ts44119,0.0,1.0,0.0,Part of Me,SHOW,TV-14,43,Luis Manzo,DIRECTOR,2014,1.0,8.3,122.0
4875,ts44119,0.0,1.0,0.0,Part of Me,SHOW,TV-14,43,Ricardo Schwarz,DIRECTOR,2014,1.0,8.3,122.0
4882,ts37899,0.0,1.0,0.0,Overlord,SHOW,TV-MA,23,Naoyuki Itou,DIRECTOR,2015,4.0,7.7,8723.0
4894,ts44983,0.0,1.0,0.0,Prison School,SHOW,TV-MA,24,Tsutomu Mizushima,DIRECTOR,2015,1.0,7.6,5206.0
4895,ts15477,0.0,1.0,0.0,American Crime,SHOW,TV-14,46,John Ridley,DIRECTOR,2015,3.0,7.8,9722.0
4902,ts42080,0.0,1.0,0.0,Grimgar of Fantasy and Ash,SHOW,TV-14,23,Ryosuke Nakamura,DIRECTOR,2016,1.0,7.4,2541.0
4904,ts38689,0.0,1.0,0.0,Descendants of the Sun,SHOW,TV-14,59,Yoo Jong-sun,DIRECTOR,2016,1.0,8.3,14587.0
4905,ts38689,0.0,1.0,0.0,Descendants of the Sun,SHOW,TV-14,59,Baek Sang-Hoon,DIRECTOR,2016,1.0,8.3,14587.0
4906,ts38689,0.0,1.0,0.0,Descendants of the Sun,SHOW,TV-14,59,Lee Eung-bok,DIRECTOR,2016,1.0,8.3,14587.0
4908,ts43283,0.0,1.0,0.0,Chivalry of a Failed Knight,SHOW,TV-MA,24,Shin Oonuma,DIRECTOR,2015,1.0,7.3,3423.0
4911,ts42207,0.0,1.0,0.0,The Legend of the Blue Sea,SHOW,TV-14,60,Jin Hyuk,DIRECTOR,2016,2.0,8.2,8452.0
4913,ts36812,0.0,1.0,0.0,Attack on Titan: Junior High,SHOW,TV-14,17,Yoshihide Ibata,DIRECTOR,2015,1.0,7.2,2132.0
4920,ts6028,0.0,1.0,0.0,Banished,SHOW,TV-MA,54,Daniel Percival,DIRECTOR,2015,1.0,7.4,3739.0
4922,ts41889,0.0,1.0,0.0,National Treasure,SHOW,TV-MA,48,Marc Munden,DIRECTOR,2016,1.0,7.4,2727.0
4933,ts76601,0.0,1.0,0.0,Ancient Top 10,SHOW,TV-14,40,Stuart Clarke,DIRECTOR,2016,1.0,7.6,92.0
4934,ts42045,0.0,1.0,0.0,Barbarians Rising,SHOW,TV-14,67,Declan O'Dwyer,DIRECTOR,2016,1.0,7.7,2003.0
4935,ts42045,0.0,1.0,0.0,Barbarians Rising,SHOW,TV-14,67,Maurice Sweeney,DIRECTOR,2016,1.0,7.7,2003.0
4936,ts42045,0.0,1.0,0.0,Barbarians Rising,SHOW,TV-14,67,Simon George,DIRECTOR,2016,1.0,7.7,2003.0
4938,ts38038,0.0,1.0,0.0,Oh My Venus,SHOW,TV-14,59,Kim Hyung-suk,DIRECTOR,2015,1.0,7.8,4665.0
4939,ts38723,0.0,1.0,0.0,The Asterisk War,SHOW,TV-14,24,Kenji Seto,DIRECTOR,2015,2.0,6.8,2026.0
4940,ts38723,0.0,1.0,0.0,The Asterisk War,SHOW,TV-14,24,Manabu Ono,DIRECTOR,2015,2.0,6.8,2026.0
4943,ts57624,0.0,1.0,0.0,Dance with Devils,SHOW,TV-14,23,Ai Yoshimura,DIRECTOR,2015,1.0,5.9,551.0
4945,ts43068,0.0,1.0,0.0,Prince of Stride: Alternative,SHOW,TV-PG,24,Atsuko Ishizuka,DIRECTOR,2016,1.0,6.5,300.0
4954,ts51282,0.0,1.0,1.0,Mighty Magiswords,SHOW,TV-PG,14,Ken Mitchroney,DIRECTOR,2015,2.0,4.7,1258.0
4958,ts42073,0.0,1.0,0.0,Wasted,SHOW,TV-MA,20,Tom Marshall,DIRECTOR,2016,3.0,7.3,1091.0
4968,ts37834,0.0,1.0,0.0,Heavy Object,SHOW,TV-MA,23,Takashi Watanabe,DIRECTOR,2015,1.0,6.4,176.0
4971,ts42697,0.0,1.0,0.0,Divine Gate,SHOW,TV-14,23,Noriyuki Abe,DIRECTOR,2016,1.0,5.0,304.0
4976,ts142375,0.0,1.0,0.0,Future-Worm!,SHOW,TV-Y7,22,Dan O'Connor,DIRECTOR,2015,1.0,5.6,252.0
4977,ts142375,0.0,1.0,0.0,Future-Worm!,SHOW,TV-Y7,22,Pete Michels,DIRECTOR,2015,1.0,5.6,252.0
4988,ts41494,0.0,1.0,0.0,RocketJump: The Show,SHOW,TV-14,25,Freddie Wong,DIRECTOR,2015,1.0,7.2,167.0
4995,ts35977,0.0,1.0,0.0,Chaos Dragon: Sekiryuu Sen'eki,SHOW,TV-MA,23,Masato Matsune,DIRECTOR,2015,1.0,4.4,114.0
5011,ts56104,0.0,1.0,0.0,Boruto: Naruto Next Generations,SHOW,TV-14,23,Toshiro Fujii,DIRECTOR,2017,2.0,6.9,19595.0
5012,ts56104,0.0,1.0,0.0,Boruto: Naruto Next Generations,SHOW,TV-14,23,Masayuki Kouda,DIRECTOR,2017,2.0,6.9,19595.0
5023,ts55901,0.0,1.0,0.0,The Looming Tower,SHOW,TV-MA,50,Ali Selim,DIRECTOR,2018,1.0,8.0,14380.0
5024,ts55901,0.0,1.0,0.0,The Looming Tower,SHOW,TV-MA,50,Michael Slovis,DIRECTOR,2018,1.0,8.0,14380.0
5025,ts55901,0.0,1.0,0.0,The Looming Tower,SHOW,TV-MA,50,Alex Gibney,DIRECTOR,2018,1.0,8.0,14380.0
5026,ts55901,0.0,1.0,0.0,The Looming Tower,SHOW,TV-MA,50,Craig Zisk,DIRECTOR,2018,1.0,8.0,14380.0
5027,ts55901,0.0,1.0,0.0,The Looming Tower,SHOW,TV-MA,50,John Dahl,DIRECTOR,2018,1.0,8.0,14380.0
5040,ts81039,0.0,1.0,0.0,What's Wrong with Secretary Kim,SHOW,,69,Park Joon-hwa,DIRECTOR,2018,1.0,8.1,10788.0
5041,ts81039,0.0,1.0,0.0,What's Wrong with Secretary Kim,SHOW,,69,Yoo Jong-sun,DIRECTOR,2018,1.0,8.1,10788.0
5052,ts55823,0.0,1.0,0.0,While You Were Sleeping,SHOW,TV-14,45,Oh Choong-hwan,DIRECTOR,2017,1.0,8.3,6665.0
5053,ts79331,0.0,1.0,0.0,Persona 5: The Animation,SHOW,TV-14,28,Masashi Ishihama,DIRECTOR,2018,1.0,6.7,564.0
5058,ts81275,0.0,1.0,0.0,Gordon Ramsay's 24 Hours to Hell and Back,SHOW,TV-14,45,Tony Sacco,DIRECTOR,2018,3.0,7.3,1296.0
5062,ts53909,0.0,1.0,0.0,Apple Tree Yard,SHOW,TV-14,58,Jessica Hobbs,DIRECTOR,2017,1.0,7.2,4677.0
5066,ts115324,0.0,1.0,0.0,The Menendez Murders: Erik Tells All,SHOW,,43,Eamon Harrington,DIRECTOR,2017,1.0,7.5,317.0
5067,ts115324,0.0,1.0,0.0,The Menendez Murders: Erik Tells All,SHOW,,43,Nancy Saslow,DIRECTOR,2017,1.0,7.5,317.0
5068,ts75222,0.0,1.0,0.0,The Murder of Laci Peterson,SHOW,TV-14,50,Emily Dillon Berry,DIRECTOR,2017,1.0,7.4,1053.0
5076,ts77927,0.0,1.0,0.0,Kiri,SHOW,TV-MA,47,Euros Lyn,DIRECTOR,2018,1.0,6.6,2543.0
5106,ts79411,0.0,1.0,0.0,Safe Harbour,SHOW,TV-MA,53,Glendyn Ivin,DIRECTOR,2018,1.0,6.6,895.0
5126,ts85459,0.0,1.0,0.0,Encounter,SHOW,,67,Park Shin-woo,DIRECTOR,2018,1.0,7.5,1495.0
5129,ts84686,0.0,1.0,0.0,The Bisexual,SHOW,,29,Desiree Akhavan,DIRECTOR,2018,1.0,6.2,1150.0
5150,ts78570,0.0,1.0,0.0,Impossible Builds,SHOW,TV-G,48,Johnny Shipley,DIRECTOR,2018,1.0,7.4,47.0
5151,ts84778,0.0,1.0,0.0,Butterfly,SHOW,,45,Anthony Byrne,DIRECTOR,2018,1.0,6.5,1710.0
5206,ts89904,0.0,1.0,0.0,Dark Side of the Ring,SHOW,TV-MA,46,Jason Eisener,DIRECTOR,2019,3.0,8.7,2727.0
5314,ts150511,0.0,1.0,0.0,The Most Dangerous Animal of All,SHOW,TV-14,44,Kief Davidson,DIRECTOR,2020,1.0,6.3,899.0
5324,ts252756,0.0,1.0,0.0,Mr. Queen,SHOW,,71,Kang Ye-ji,DIRECTOR,2020,1.0,8.8,4448.0
5330,ts89553,0.0,1.0,0.0,Astra Lost in Space,SHOW,TV-14,27,Masaomi Ando,DIRECTOR,2019,2.0,8.0,1315.0
5350,ts254971,0.0,1.0,0.0,Deutschland 89,SHOW,TV-MA,50,Randa Chaoud,DIRECTOR,2020,1.0,7.8,2594.0
5373,ts223515,0.0,1.0,0.0,Live In Front of a Studio Audience,SHOW,TV-14,64,James Burrows,DIRECTOR,2019,1.0,8.1,14.0
5380,ts229988,0.0,1.0,0.0,Southern Gothic,SHOW,TV-14,44,Joanne Hock,DIRECTOR,2020,1.0,7.0,105.0
5391,ts219055,0.0,1.0,0.0,Stars Align,SHOW,TV-14,24,Kazuki Akane,DIRECTOR,2019,1.0,7.4,448.0
5402,ts225974,0.0,1.0,0.0,Hillary,SHOW,TV-PG,61,Nanette Burstein,DIRECTOR,2020,1.0,6.6,2569.0
5404,ts188938,0.0,1.0,0.0,"Oh Jerome, No",SHOW,,12,Alex Karpovsky,DIRECTOR,2019,1.0,7.9,226.0
5405,ts188938,0.0,1.0,0.0,"Oh Jerome, No",SHOW,,12,Teddy Blanks,DIRECTOR,2019,1.0,7.9,226.0
5430,ts190954,0.0,1.0,0.0,Utopia Falls,SHOW,TV-PG,45,Mellit Orr,DIRECTOR,2020,1.0,4.9,1820.0
5431,ts190954,0.0,1.0,0.0,Utopia Falls,SHOW,TV-PG,45,Warren P. Sonoda,DIRECTOR,2020,1.0,4.9,1820.0
5432,ts190954,0.0,1.0,0.0,Utopia Falls,SHOW,TV-PG,45,R.T. Thorne,DIRECTOR,2020,1.0,4.9,1820.0
5433,ts89552,0.0,1.0,0.0,"Demon Lord, Retry!",SHOW,TV-14,23,Hiroshi Kimura,DIRECTOR,2019,1.0,6.7,774.0
5438,ts252716,0.0,1.0,0.0,More Than Friends,SHOW,,68,Choi Seong-beom,DIRECTOR,2020,1.0,6.7,351.0
5446,ts220175,0.0,1.0,0.0,Buried Secrets of WWII,SHOW,TV-14,44,Nathan Williams,DIRECTOR,2019,1.0,7.5,43.0
5454,ts88979,0.0,1.0,0.0,Afterlost,SHOW,,23,Shigeyuki Miya,DIRECTOR,2019,1.0,5.2,128.0
5467,ts257411,0.0,1.0,0.0,Pikwik Pack,SHOW,TV-Y,12,Todd Kauffman,DIRECTOR,2020,1.0,8.6,56.0
5468,ts257411,0.0,1.0,0.0,Pikwik Pack,SHOW,TV-Y,12,Mark Thornton,DIRECTOR,2020,1.0,8.6,56.0
5470,ts224886,0.0,1.0,0.0,Listeners,SHOW,TV-14,24,Hiroaki Ando,DIRECTOR,2020,1.0,5.1,125.0
5472,ts88978,0.0,1.0,0.0,Mix: Meisei Story,SHOW,,23,Odahiro Watanabe,DIRECTOR,2019,1.0,7.3,61.0
5473,ts90021,0.0,1.0,0.0,My Absolute Boyfriend,SHOW,,34,Jeong Jeong-hwa,DIRECTOR,2019,1.0,7.1,293.0
5474,ts222360,0.0,1.0,0.0,Infinite Dendrogram,SHOW,TV-14,23,Tomoki Kobayashi,DIRECTOR,2020,1.0,5.9,361.0
