,id,Netflix,Hulu,HBO,title,type,age_certification,runtime,name,role,release_year,seasons,imdb_score,imdb_votes
6755,tm28201,0.0,0.0,1.0,In Vanda's Room,MOVIE,,170,Pedro Costa,DIRECTOR,2000,0.0,7.1,1519.0
6756,tm19595,0.0,0.0,1.0,Into the Arms of Strangers: Stories of the Kindertransport,MOVIE,PG,122,Mark Jonathan Harris,DIRECTOR,2000,0.0,7.8,1756.0
6757,tm61067,0.0,0.0,1.0,David Spade: Take the Hit,MOVIE,,56,Keith Truesdell,DIRECTOR,1998,0.0,6.4,346.0
6758,tm105040,0.0,0.0,1.0,Fled,MOVIE,R,98,Kevin Hooks,DIRECTOR,1996,0.0,5.4,9074.0
6759,tm51481,0.0,0.0,1.0,When Trumpets Fade,MOVIE,R,95,John Irvin,DIRECTOR,1998,0.0,7.0,7345.0
6760,tm192260,0.0,0.0,1.0,In the Gloaming,MOVIE,PG,61,Christopher Reeve,DIRECTOR,1997,0.0,7.1,1286.0
6761,tm44401,0.0,0.0,1.0,Witness Protection,MOVIE,R,105,Richard Pearce,DIRECTOR,1999,0.0,6.2,1803.0
6762,tm197916,0.0,0.0,1.0,The Tale of Peter Rabbit,MOVIE,G,30,Clive A. Smith,DIRECTOR,1991,0.0,7.3,51.0
6763,tm190720,0.0,0.0,1.0,Dead Silence,MOVIE,R,105,Daniel Petrie Jr.,DIRECTOR,1997,0.0,6.0,1161.0
6764,tm120969,0.0,0.0,1.0,Martin Lawrence: You So Crazy,MOVIE,,84,Thomas Schlamme,DIRECTOR,1994,0.0,6.5,969.0
6765,tm188050,0.0,0.0,1.0,The Young Girls Turn 25,MOVIE,,64,Agnès Varda,DIRECTOR,1993,0.0,7.0,444.0
6766,tm57952,0.0,0.0,1.0,Paul F. Tompkins: Driven to Drink,MOVIE,,30,Keith Truesdell,DIRECTOR,1998,0.0,7.0,117.0
6767,tm7598,0.0,0.0,1.0,The World of Jacques Demy,MOVIE,,90,Agnès Varda,DIRECTOR,1995,0.0,7.4,501.0
6768,tm121913,0.0,0.0,1.0,Freedom on My Mind,MOVIE,,105,Marilyn Mulford,DIRECTOR,1994,0.0,7.8,242.0
6769,tm121913,0.0,0.0,1.0,Freedom on My Mind,MOVIE,,105,Connie Field,DIRECTOR,1994,0.0,7.8,242.0
6770,tm189855,0.0,0.0,1.0,Daybreak,MOVIE,R,91,Stephen Tolkin,DIRECTOR,1993,0.0,5.0,1545.0
6771,tm11738,0.0,0.0,1.0,Indictment: The McMartin Trial,MOVIE,R,135,Mick Jackson,DIRECTOR,1995,0.0,7.6,3450.0
6772,tm879229,0.0,0.0,1.0,Seneca,MOVIE,,80,Jason Chaet,DIRECTOR,1998,0.0,8.0,137.0
6773,tm11296,0.0,0.0,1.0,In Pursuit of Honor,MOVIE,PG-13,111,Ken Olin,DIRECTOR,1995,0.0,7.1,1438.0
6774,tm117749,0.0,0.0,1.0,The Enemy Within,MOVIE,,86,Jonathan Darby,DIRECTOR,1994,0.0,5.7,1339.0
6775,tm192292,0.0,0.0,1.0,Miss Evers' Boys,MOVIE,PG,118,Joseph Sargent,DIRECTOR,1997,0.0,7.1,1224.0
6776,tm63783,0.0,0.0,1.0,David Cross: The Pride Is Back,MOVIE,,55,Troy Miller,DIRECTOR,1999,0.0,7.5,644.0
6777,tm187412,0.0,0.0,1.0,The Last Outlaw,MOVIE,R,93,Geoff Murphy,DIRECTOR,1993,0.0,6.2,2589.0
6778,tm28145,0.0,0.0,1.0,Ellen DeGeneres: The Beginning,MOVIE,,66,Joel Gallen,DIRECTOR,2000,0.0,7.5,867.0
6779,tm188142,0.0,0.0,1.0,Mob Stories,MOVIE,,60,Marc Levin,DIRECTOR,1993,0.0,7.2,71.0
6780,tm117765,0.0,0.0,1.0,White Mile,MOVIE,R,96,Robert Butler,DIRECTOR,1994,0.0,5.8,605.0
6781,tm26804,0.0,0.0,1.0,The Last of the Blonde Bombshells,MOVIE,PG-13,84,Gillies MacKinnon,DIRECTOR,2000,0.0,7.2,1568.0
6782,tm313863,0.0,0.0,1.0,Skinheads USA: Soldiers of the Race War,MOVIE,,45,Shari Cookson,DIRECTOR,1993,0.0,6.2,310.0
6783,tm364859,0.0,0.0,1.0,Lillehammer ’94: 16 Days of Glory,MOVIE,,209,Bud Greenspan,DIRECTOR,1994,0.0,7.1,79.0
6784,tm6907,0.0,0.0,1.0,Without Warning: The James Brady Story,MOVIE,R,90,Michael Toshiyuki Uno,DIRECTOR,1991,0.0,6.3,254.0
6785,tm364869,0.0,0.0,1.0,Nagano ’98 Olympics: Stories of Honor and Glory,MOVIE,,119,Bud Greenspan,DIRECTOR,1998,0.0,7.0,49.0
6786,tm313882,0.0,0.0,1.0,5 American Handguns - 5 American Kids,MOVIE,PG,60,Vince DiPersio,DIRECTOR,1995,0.0,6.4,123.0
6787,tm313882,0.0,0.0,1.0,5 American Handguns - 5 American Kids,MOVIE,PG,60,Bill Guttentag,DIRECTOR,1995,0.0,6.4,123.0
6788,tm371066,0.0,0.0,1.0,D.L. Hughley: Going Home,MOVIE,,57,Keith Truesdell,DIRECTOR,1999,0.0,7.2,94.0
6789,tm164662,0.0,0.0,1.0,Goodnight Moon & Other Sleepytime Tales,MOVIE,,27,Amy Schatz,DIRECTOR,1999,0.0,7.6,69.0
6790,tm47280,0.0,0.0,1.0,City Dump: The Story of the 1951 CCNY Basketball Scandal,MOVIE,,57,Steve Stern,DIRECTOR,1998,0.0,7.5,49.0
6791,tm47280,0.0,0.0,1.0,City Dump: The Story of the 1951 CCNY Basketball Scandal,MOVIE,,57,George Roy,DIRECTOR,1998,0.0,7.5,49.0
6792,tm767074,0.0,0.0,1.0,Ira Sleeps Over,MOVIE,,30,Michael Sporn,DIRECTOR,1991,0.0,7.4,12.0
6793,tm452504,0.0,0.0,1.0,Jason Kuller: Goodbye Yellow Brick Joke,MOVIE,,29,Keith Truesdell,DIRECTOR,1999,0.0,6.7,23.0
6794,tm752842,0.0,0.0,1.0,A Child's Garden of Verses,MOVIE,G,30,Michael Sporn,DIRECTOR,1992,0.0,7.1,41.0
6795,tm50154,0.0,0.0,1.0,Harry Potter and the Philosopher's Stone,MOVIE,PG,153,Chris Columbus,DIRECTOR,2001,0.0,7.6,752170.0
6796,tm44313,0.0,0.0,1.0,The Lord of the Rings: The Fellowship of the Ring,MOVIE,PG-13,179,Peter Jackson,DIRECTOR,2001,0.0,8.8,1798012.0
6797,tm68666,0.0,0.0,1.0,No Country for Old Men,MOVIE,R,122,Joel Coen,DIRECTOR,2007,0.0,8.2,939858.0
6798,tm68666,0.0,0.0,1.0,No Country for Old Men,MOVIE,R,122,Ethan Coen,DIRECTOR,2007,0.0,8.2,939858.0
6799,tm56184,0.0,0.0,1.0,The Dark Knight,MOVIE,PG-13,152,Christopher Nolan,DIRECTOR,2008,0.0,9.0,2555504.0
6800,tm116191,0.0,0.0,1.0,Adaptation.,MOVIE,R,115,Spike Jonze,DIRECTOR,2002,0.0,7.7,190102.0
6801,tm57843,0.0,0.0,1.0,The Incredible Hulk,MOVIE,PG-13,114,Louis Leterrier,DIRECTOR,2008,0.0,6.6,476962.0
6802,tm173412,0.0,0.0,1.0,Pride & Prejudice,MOVIE,PG,127,Joe Wright,DIRECTOR,2005,0.0,7.8,287530.0
6803,tm167206,0.0,0.0,1.0,Batman Begins,MOVIE,PG-13,140,Christopher Nolan,DIRECTOR,2005,0.0,8.2,1426616.0
6804,tm48297,0.0,0.0,1.0,Spirited Away,MOVIE,PG,125,Hayao Miyazaki,DIRECTOR,2001,0.0,8.6,731729.0
6805,tm51923,0.0,0.0,1.0,Donnie Darko,MOVIE,R,114,Richard Kelly,DIRECTOR,2001,0.0,8.0,783071.0
6806,tm38774,0.0,0.0,1.0,Ocean's Eleven,MOVIE,PG-13,116,Steven Soderbergh,DIRECTOR,2001,0.0,7.7,557622.0
6807,tm117723,0.0,0.0,1.0,My Big Fat Greek Wedding,MOVIE,PG,96,Joel Zwick,DIRECTOR,2002,0.0,6.6,129388.0
6808,tm27911,0.0,0.0,1.0,The Departed,MOVIE,R,151,Martin Scorsese,DIRECTOR,2006,0.0,8.5,1283897.0
6809,tm92641,0.0,0.0,1.0,Inception,MOVIE,PG-13,148,Christopher Nolan,DIRECTOR,2010,0.0,8.8,2268288.0
6810,tm144250,0.0,0.0,1.0,Master and Commander: The Far Side of the World,MOVIE,PG-13,138,Peter Weir,DIRECTOR,2003,0.0,7.4,217440.0
6811,tm145132,0.0,0.0,1.0,Matchstick Men,MOVIE,PG-13,116,Ridley Scott,DIRECTOR,2003,0.0,7.3,130104.0
