,id,title,type,age_certification,runtime,release_year,seasons,imdb_score
31257,tm315424,An Evening with Beverly Luff Linn,MOVIE,R,108,2018,0.0,5.8
31291,tm310899,Mary Magdalene,MOVIE,R,120,2018,0.0,5.9
31341,tm417496,Dumplin',MOVIE,PG-13,110,2018,0.0,6.5
31353,tm352588,Tau,MOVIE,R,97,2018,0.0,5.8
31377,tm314477,Skins,MOVIE,,78,2017,0.0,6.1
31380,ts75263,Wormwood,SHOW,TV-14,43,2017,1.0,7.0
31414,tm368241,Duck Butter,MOVIE,,94,2018,0.0,5.2
31464,tm244175,The Zookeeper's Wife,MOVIE,PG-13,126,2017,0.0,7.0
31518,tm321224,"Game Over, Man!",MOVIE,R,100,2018,0.0,5.4
31526,tm416105,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,MOVIE,,74,2018,0.0,7.1
31568,tm285107,Victoria & Abdul,MOVIE,PG-13,111,2017,0.0,6.8
31585,tm319882,Hampstead,MOVIE,PG-13,102,2017,0.0,6.0
31587,tm420274,Hannah Gadsby: Nanette,MOVIE,,69,2018,0.0,8.1
31646,tm233294,War Machine,MOVIE,R,122,2017,0.0,6.0
31695,tm320255,Bad Genius,MOVIE,PG-13,130,2017,0.0,7.6
31698,ts83745,Norm Macdonald Has a Show,SHOW,,30,2018,1.0,8.5
31717,ts85810,Al Hayba,SHOW,TV-PG,44,2017,5.0,7.3
31749,tm412623,The Kissing Booth,MOVIE,,105,2018,0.0,5.9
31766,tm374313,The Forgiven,MOVIE,R,115,2018,0.0,5.9
31801,tm411311,King of Thieves,MOVIE,R,108,2018,0.0,5.5
31824,tm368040,The Titan,MOVIE,R,97,2018,0.0,4.8
31852,tm324155,Security,MOVIE,R,87,2017,0.0,5.7
31872,tm244148,Mowgli: Legend of the Jungle,MOVIE,PG-13,105,2018,0.0,6.5
31940,tm363248,A Futile and Stupid Gesture,MOVIE,,101,2018,0.0,6.7
31945,ts57082,White Gold,SHOW,TV-MA,29,2017,2.0,7.4
31966,tm420745,How It Ends,MOVIE,,113,2018,0.0,5.0
32015,tm217228,Death Note,MOVIE,NC-17,101,2017,0.0,4.5
32043,tm426274,The After Party,MOVIE,,89,2018,0.0,5.7
32049,tm363103,Perfect Bid: The Contestant Who Knew Too Much,MOVIE,,72,2017,0.0,6.5
32123,tm139885,The Other Side of the Wind,MOVIE,R,122,2018,0.0,6.7
32154,tm244317,To the Bone,MOVIE,,107,2017,0.0,6.8
32194,tm219259,Goon: Last of the Enforcers,MOVIE,R,101,2017,0.0,5.8
32226,tm370232,We the Animals,MOVIE,R,94,2018,0.0,6.9
32265,tm431347,Reversing Roe,MOVIE,,99,2018,0.0,7.5
32286,tm211554,Beyond Skyline,MOVIE,R,105,2017,0.0,5.3
32305,tm292837,The Bar,MOVIE,,102,2017,0.0,6.3
32337,tm351101,Errementari: The Blacksmith and the Devil,MOVIE,,98,2018,0.0,6.4
32358,tm328443,Illang: The Wolf Brigade,MOVIE,R,139,2018,0.0,5.9
32364,tm367065,Shirkers,MOVIE,,96,2018,0.0,7.4
32407,tm281935,A Bad Moms Christmas,MOVIE,R,104,2017,0.0,5.6
32416,tm439484,Welcome Home,MOVIE,R,97,2018,0.0,5.2
32434,tm306301,Piercing,MOVIE,R,82,2018,0.0,5.5
32455,tm139545,The Outsider,MOVIE,R,120,2018,0.0,6.2
32472,tm374454,Indian Horse,MOVIE,PG-13,96,2018,0.0,7.2
32493,tm423373,Andhadhun,MOVIE,R,139,2018,0.0,8.2
32525,tm349800,Unicorn Store,MOVIE,,92,2017,0.0,5.5
32531,tm284015,My Happy Family,MOVIE,,119,2017,0.0,7.4
32578,tm289181,Newness,MOVIE,,112,2017,0.0,6.3
32591,tm312767,Monster High: Electrified,MOVIE,PG,72,2017,0.0,5.3
32601,tm436470,No Escape Room,MOVIE,,85,2018,0.0,5.0
32675,tm411415,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,MOVIE,,94,2018,0.0,7.9
32773,tm370392,The Week Of,MOVIE,PG-13,116,2018,0.0,5.2
32803,tm300184,iBoy,MOVIE,,90,2017,0.0,6.0
32824,tm414962,May the Devil Take You,MOVIE,R,110,2018,0.0,5.9
32833,ts55581,The Bride of Habaek,SHOW,TV-14,67,2017,1.0,6.9
32881,tm370436,The Breaker Upperers,MOVIE,,82,2018,0.0,5.9
32894,ts81318,When Heroes Fly,SHOW,,48,2018,1.0,7.2
32920,tm307910,What the Health,MOVIE,,97,2017,0.0,7.4
32941,tm321596,The Long Dumb Road,MOVIE,R,90,2018,0.0,6.1
32991,tm324870,Dude,MOVIE,,90,2018,0.0,5.2
33022,tm406111,The Debt Collector,MOVIE,,95,2018,0.0,5.8
33040,tm298339,Handsome Devil,MOVIE,,95,2017,0.0,7.0
33086,tm245937,Win It All,MOVIE,,88,2017,0.0,6.2
33091,tm464542,Tottaa Pataaka Item Maal,MOVIE,,107,2018,0.0,7.6
33106,tm356742,Trolls Holiday,MOVIE,PG,26,2017,0.0,6.1
33132,tm351216,Joan Didion: The Center Will Not Hold,MOVIE,,92,2017,0.0,7.4
33151,ts83360,The Guest,SHOW,TV-MA,66,2018,1.0,8.1
33179,tm298846,The Incredible Jessica James,MOVIE,,83,2017,0.0,6.5
33213,tm414709,Siberia,MOVIE,R,104,2018,0.0,4.3
33232,tm367250,The Resistance Banker,MOVIE,R,124,2018,0.0,6.9
33234,tm411507,John Mulaney: Kid Gorgeous at Radio City,MOVIE,R,64,2018,0.0,7.9
33255,ts75749,Because This Is My First Life,SHOW,TV-14,69,2017,1.0,8.1
33271,ts76486,Just Between Lovers,SHOW,TV-14,73,2017,1.0,8.2
33288,tm327199,The Saint,MOVIE,PG-13,92,2017,0.0,4.9
33317,tm409766,In Darkness,MOVIE,,100,2018,0.0,5.7
33335,ts82892,I Am a Killer,SHOW,TV-MA,50,2018,3.0,7.4
33360,tm420797,Sierra Burgess Is a Loser,MOVIE,PG-13,105,2018,0.0,5.8
33380,tm438502,Sad Hill Unearthed,MOVIE,,86,2017,0.0,7.4
33412,tm411958,Ibiza,MOVIE,,94,2018,0.0,5.2
33432,tm322243,Shimmer Lake,MOVIE,,83,2017,0.0,6.3
33470,tm305437,Hey Arnold! The Jungle Movie,MOVIE,,81,2017,0.0,7.5
33483,ts76417,Tabula Rasa,SHOW,TV-MA,52,2017,1.0,8.0
33496,ts53367,Little Witch Academia,SHOW,TV-PG,25,2017,1.0,7.9
33511,tm312577,Fullmetal Alchemist,MOVIE,PG-13,135,2017,0.0,5.2
33518,tm413049,Animal World,MOVIE,R,125,2018,0.0,6.4
33554,tm346467,Wheelman,MOVIE,R,82,2017,0.0,6.4
33566,ts53101,Voice,SHOW,TV-14,63,2017,4.0,7.6
33568,tm299790,Cristela Alonzo: Lower Classy,MOVIE,,66,2017,0.0,6.4
33591,tm219258,Brain on Fire,MOVIE,PG-13,88,2017,0.0,6.6
33607,tm266652,Bleach,MOVIE,PG-13,108,2018,0.0,6.4
33643,tm244368,You Get Me,MOVIE,,89,2017,0.0,4.7
33645,ts86814,Murder Mountain,SHOW,TV-MA,43,2018,1.0,6.8
33657,tm419733,"My Teacher, My Obsession",MOVIE,,105,2018,0.0,4.4
33660,tm352774,Voyeur,MOVIE,R,95,2017,0.0,6.1
33676,tm406881,Bathtubs Over Broadway,MOVIE,PG-13,87,2018,0.0,7.6
33679,ts80720,Scissor Seven,SHOW,TV-PG,16,2018,3.0,8.6
33700,tm317110,Psychokinesis,MOVIE,,101,2018,0.0,5.9
33712,tm437608,Adam Sandler: 100% Fresh,MOVIE,R,73,2018,0.0,7.5
33741,tm407827,Girl,MOVIE,R,105,2018,0.0,7.1
33823,tm326723,The Polka King,MOVIE,,95,2017,0.0,5.9
33840,tm241990,Blame!,MOVIE,PG-13,106,2017,0.0,6.6
33854,tm285356,First They Killed My Father,MOVIE,R,136,2017,0.0,7.2
33873,tm324820,MFKZ,MOVIE,R,95,2018,0.0,6.7
33894,ts83251,Magic for Humans,SHOW,TV-14,23,2018,3.0,7.1
33919,tm330869,Show Dogs,MOVIE,PG,92,2018,0.0,3.8
33961,tm285340,Girlfriend's Day,MOVIE,,70,2017,0.0,5.2
33982,tm270999,The Resurrection of Gavin Stone,MOVIE,PG,91,2017,0.0,6.2
34004,ts77034,A Love So Beautiful,SHOW,TV-14,41,2017,1.0,8.0
34017,tm349138,One of Us,MOVIE,,95,2017,0.0,7.0
34048,tm448122,Taylor Swift: Reputation Stadium Tour,MOVIE,PG-13,125,2018,0.0,8.3
34091,ts85968,Nicky Jam: El Ganador,SHOW,,44,2018,1.0,7.7
34098,tm315584,Godzilla: Planet of the Monsters,MOVIE,PG-13,89,2017,0.0,6.0
34128,tm420334,Like Father,MOVIE,R,103,2018,0.0,6.1
34142,ts75620,Black,SHOW,TV-MA,78,2017,2.0,7.9
34148,tm282910,Fireworks,MOVIE,PG-13,90,2017,0.0,5.6
34156,ts58175,She's Gotta Have It,SHOW,TV-MA,35,2017,2.0,6.7
34171,tm425138,Godzilla: The Planet Eater,MOVIE,PG,91,2018,0.0,5.0
34189,tm307515,Amar,MOVIE,,105,2017,0.0,5.1
34206,tm244519,Birth of the Dragon,MOVIE,PG-13,103,2017,0.0,5.6
34230,tm347821,Outside In,MOVIE,,109,2018,0.0,6.7
34248,tm298779,Lu Over the Wall,MOVIE,PG,117,2017,0.0,6.8
34262,ts85170,Memories of the Alhambra,SHOW,TV-MA,65,2018,1.0,7.8
34284,tm369179,Irreplaceable You,MOVIE,,96,2018,0.0,6.4
34303,ts75477,The Confession Tapes,SHOW,TV-MA,45,2017,2.0,7.5
34315,ts83502,Ad Vitam,SHOW,TV-MA,52,2018,1.0,6.4
34399,tm266685,Sandy Wexler,MOVIE,,130,2017,0.0,5.2
34417,tm409618,Alex Strangelove,MOVIE,R,99,2018,0.0,6.3
34427,tm347530,Gaga: Five Foot Two,MOVIE,,100,2017,0.0,7.0
34441,ts58297,The Indian Detective,SHOW,,43,2017,1.0,6.5
34448,ts80959,Sacred Games,SHOW,TV-MA,50,2018,2.0,8.5
34493,tm313974,Get Me Roger Stone,MOVIE,,100,2017,0.0,7.3
34509,tm359103,River's Edge,MOVIE,,118,2018,0.0,6.2
34546,tm1883,Animal Crackers,MOVIE,PG,105,2017,0.0,5.8
34570,ts81414,Meteor Garden,SHOW,TV-14,45,2018,1.0,7.9
34574,ts76793,Shot in the Dark,SHOW,TV-MA,37,2017,1.0,8.0
34584,ts78231,Unsolved: The Murders of Tupac and The Notorious B.I.G.,SHOW,TV-MA,45,2018,1.0,7.8
34587,ts321277,Daniel Sloss: Live Shows,SHOW,TV-MA,60,2018,1.0,8.5
34605,ts83790,The Beauty Inside,SHOW,TV-14,59,2018,1.0,7.6
34628,tm271959,Mr. Roosevelt,MOVIE,,90,2017,0.0,6.2
34656,tm318200,Clive Davis: The Soundtrack of Our Lives,MOVIE,PG-13,123,2017,0.0,7.4
34659,tm375912,Ricky Gervais: Humanity,MOVIE,R,79,2018,0.0,8.0
34669,tm407775,Lady J,MOVIE,,109,2018,0.0,6.8
34673,ts236347,Thus Spoke Kishibe Rohan,SHOW,TV-MA,24,2017,1.0,7.5
34712,tm436844,The Christmas Chronicles,MOVIE,PG,104,2018,0.0,7.0
34736,tm429163,The Photographer of Mauthausen,MOVIE,R,110,2018,0.0,6.7
34744,tm308090,Bill Nye: Science Guy,MOVIE,,95,2017,0.0,6.5
34782,tm427465,Quincy,MOVIE,,124,2018,0.0,7.6
34810,tm349529,Cuba and the Cameraman,MOVIE,,113,2017,0.0,8.2
34837,tm372318,The World Is Yours,MOVIE,R,94,2018,0.0,6.3
34845,ts75341,Final Fantasy XIV: Dad of Light,SHOW,TV-PG,30,2017,1.0,7.2
34868,tm299761,Toc Toc,MOVIE,PG,90,2017,0.0,6.8
34886,ts57811,Fate/Apocrypha,SHOW,TV-14,24,2017,1.0,6.6
34915,tm348003,Acts of Vengeance,MOVIE,R,87,2017,0.0,5.7
34947,tm219252,Carrie Pilby,MOVIE,,98,2017,0.0,6.6
34990,tm294581,The Clapper,MOVIE,R,89,2018,0.0,5.1
35021,tm290831,Fun Mom Dinner,MOVIE,R,81,2017,0.0,5.3
35036,tm425732,The Land of Steady Habits,MOVIE,,98,2018,0.0,6.2
35071,tm413557,Okko's Inn,MOVIE,PG,94,2018,0.0,7.0
35099,ts85837,SKY Castle,SHOW,TV-MA,68,2018,1.0,8.6
35118,tm285295,Our Souls at Night,MOVIE,,101,2017,0.0,6.9
35143,tm366019,BuyBust,MOVIE,,127,2018,0.0,5.7
35153,tm350607,Escape from Mr. Lemoncello's Library,MOVIE,G,69,2017,0.0,5.3
35165,tm434917,I Am Jonas,MOVIE,,82,2018,0.0,7.0
35196,tm368538,MILF,MOVIE,,101,2018,0.0,4.8
35199,tm445735,Springsteen On Broadway,MOVIE,,153,2018,0.0,8.5
35205,tm427293,Solo,MOVIE,,100,2018,0.0,5.0
35225,tm353742,Bullet Head,MOVIE,R,94,2017,0.0,5.4
35226,tm311898,Small Crimes,MOVIE,,95,2017,0.0,5.8
35232,tm326624,Unrest,MOVIE,,97,2017,0.0,7.6
35259,ts53399,Eternal Love,SHOW,TV-14,45,2017,1.0,8.3
35277,tm443993,"Take the Ball, Pass the Ball",MOVIE,,107,2018,0.0,7.9
35287,ts82445,Ashes of Love,SHOW,TV-14,43,2018,1.0,8.3
35301,ts80411,Lawless Lawyer,SHOW,TV-14,64,2018,1.0,7.6
35311,ts55232,Cyborg 009: Call of Justice,SHOW,,24,2017,1.0,5.7
35353,tm420656,Reprisal,MOVIE,R,89,2018,0.0,4.2
35369,tm441198,The Princess Switch,MOVIE,PG,101,2018,0.0,6.0
35387,tm430104,High Society,MOVIE,,119,2018,0.0,5.5
35414,tm285649,The Ottoman Lieutenant,MOVIE,R,111,2017,0.0,6.4
35422,tm313293,Whose Streets?,MOVIE,R,90,2017,0.0,5.5
35439,tm357820,The Open House,MOVIE,,94,2018,0.0,3.3
35448,tm440996,Trevor Noah: Son of Patricia,MOVIE,R,63,2018,0.0,7.3
35471,tm260272,Little Evil,MOVIE,,94,2017,0.0,5.6
35486,ts80479,Clean with Passion for Now,SHOW,TV-MA,60,2018,1.0,6.9
35491,ts82268,GHOUL,SHOW,TV-MA,46,2018,2.0,8.0
35508,tm446424,Christmas with a Prince,MOVIE,,90,2018,0.0,5.2
35510,tm320727,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",MOVIE,,60,2017,0.0,7.4
35527,ts90594,Barbie: Dreamhouse Adventures,SHOW,TV-Y,22,2018,5.0,6.7
35539,ts76603,Erased,SHOW,TV-14,28,2017,1.0,7.8
35540,ts87194,Instant Hotel,SHOW,TV-MA,49,2018,2.0,7.3
35544,tm313487,Bending the Arc,MOVIE,,102,2017,0.0,8.0
35566,tm357479,Day of the Dead: Bloodline,MOVIE,R,90,2017,0.0,3.4
35584,ts82631,Monkey Twins,SHOW,,49,2018,1.0,7.9
35593,tm368310,Retablo,MOVIE,,95,2018,0.0,7.5
35608,ts76753,A Korean Odyssey,SHOW,TV-MA,75,2017,1.0,8.0
35617,tm440415,John Leguizamo's Latin History for Morons,MOVIE,PG,89,2018,0.0,7.3
35625,ts84646,Warrior,SHOW,TV-MA,42,2018,1.0,6.7
35638,tm300054,Orbiter 9,MOVIE,,95,2017,0.0,5.9
35651,tm320670,White Fang,MOVIE,PG,87,2018,0.0,6.9
35668,ts81583,Life,SHOW,,65,2018,1.0,7.6
35675,tm233360,Sand Storm,MOVIE,,87,2017,0.0,6.8
35681,tm443186,Generation Iron 3,MOVIE,,75,2018,0.0,6.2
35683,tm314705,Jo Koy: Live from Seattle,MOVIE,,63,2017,0.0,7.2
35688,tm324124,"Oh, Hello on Broadway",MOVIE,,102,2017,0.0,7.7
35692,tm417440,Camarón: The Film,MOVIE,,104,2018,0.0,7.5
35737,tm139564,The Outcasts,MOVIE,PG-13,95,2017,0.0,5.4
35752,ts79997,Something in the Rain,SHOW,TV-MA,73,2018,1.0,8.1
35766,tm327540,Gnome Alone,MOVIE,PG,85,2017,0.0,5.6
35787,tm371630,How to Be Really Bad,MOVIE,,100,2018,0.0,6.2
35815,ts76478,Prison Playbook,SHOW,,92,2017,1.0,8.5
35830,tm344886,The Angel,MOVIE,,114,2018,0.0,6.6
35863,tm420989,Father of the Year,MOVIE,,94,2018,0.0,5.2
35867,tm270490,The B-Side: Elsa Dorfman's Portrait Photography,MOVIE,R,76,2017,0.0,6.7
35886,tm426202,Demetri Martin: The Overthinker,MOVIE,,56,2018,0.0,7.2
35893,tm313988,The Death and Life of Marsha P. Johnson,MOVIE,,105,2017,0.0,7.2
35909,ts75750,Revolutionary Love,SHOW,TV-MA,68,2017,1.0,6.9
35932,tm404690,Happy Anniversary,MOVIE,,78,2018,0.0,5.7
35933,ts77545,Dope,SHOW,TV-MA,44,2017,3.0,7.3
35962,tm376903,Dry Martina,MOVIE,,95,2018,0.0,5.8
35991,tm359713,El Camino Christmas,MOVIE,,89,2017,0.0,5.7
36024,ts80313,Bobby Kennedy for President,SHOW,TV-MA,61,2018,1.0,8.1
36031,tm238377,The Legacy of a Whitetail Deer Hunter,MOVIE,,83,2018,0.0,5.5
36042,tm285171,Clinical,MOVIE,,104,2017,0.0,5.1
36049,tm363231,Godzilla: City on the Edge of Battle,MOVIE,PG-13,105,2018,0.0,5.8
36059,ts79679,The Yard,SHOW,TV-MA,108,2018,3.0,7.1
36074,ts82298,Familiar Wife,SHOW,TV-MA,62,2018,1.0,7.7
36084,tm424032,My Masterpiece,MOVIE,,100,2018,0.0,7.1
36092,tm421776,Ronnie Coleman: The King,MOVIE,,93,2018,0.0,7.0
36097,tm322569,Hasan Minhaj: Homecoming King,MOVIE,,72,2017,0.0,8.2
36134,tm266702,The Climb,MOVIE,,103,2017,0.0,6.9
36154,ts77014,Wolf,SHOW,TV-MA,75,2018,1.0,8.0
36175,ts82181,Back Street Girls -GOKUDOLS-,SHOW,TV-MA,24,2018,1.0,6.7
36191,tm426569,A Twelve-Year Night,MOVIE,,117,2018,0.0,7.5
36204,tm414447,Dear Ex,MOVIE,,99,2018,0.0,7.3
36219,tm311319,Manhunt,MOVIE,,106,2017,0.0,5.2
36249,tm405849,Flavors of Youth,MOVIE,PG-13,68,2018,0.0,6.6
36271,tm344336,Burn Out,MOVIE,,107,2018,0.0,6.2
36294,tm406831,Modest Heroes,MOVIE,PG,18,2018,0.0,6.6
36306,tm423761,Iliza Shlesinger: Elder Millennial,MOVIE,,72,2018,0.0,7.2
36339,tm374845,The Seven Deadly Sins: Prisoners of the Sky,MOVIE,PG-13,99,2018,0.0,7.1
36375,tm311995,The Battleship Island,MOVIE,PG-13,132,2017,0.0,7.1
36391,tm366590,Sanju,MOVIE,,159,2018,0.0,7.7
36423,tm515157,Point Blank,MOVIE,NC-17,86,2017,0.0,5.7
36425,tm434727,"Ron White: If You Quit Listening, I'll Shut Up",MOVIE,,63,2018,0.0,6.5
36427,tm361770,Craig Ferguson: Tickle Fight,MOVIE,,66,2017,0.0,6.6
36448,tm371952,Sarkar,MOVIE,,164,2018,0.0,7.0
36518,tm306811,Casting JonBenet,MOVIE,,81,2017,0.0,6.1
36540,tm425884,They'll Love Me When I'm Dead,MOVIE,,98,2018,0.0,7.4
36548,tm307612,Strong Island,MOVIE,,107,2017,0.0,6.4
36574,tm366820,Come Sunday,MOVIE,,106,2018,0.0,6.0
36601,tm311789,The Most Hated Woman in America,MOVIE,,91,2017,0.0,6.1
36621,tm244300,Lommbock,MOVIE,,102,2017,0.0,6.7
36637,tm301024,Wedding Unplanned,MOVIE,,94,2017,0.0,5.7
36657,tm317491,Spyder,MOVIE,,145,2017,0.0,6.3
36678,tm327053,The Killer,MOVIE,,99,2017,0.0,6.0
36696,tm419496,Lust Stories,MOVIE,R,120,2018,0.0,6.4
36700,tm410748,The Most Unknown,MOVIE,,92,2018,0.0,6.5
36710,ts79219,Flint Town,SHOW,TV-MA,42,2018,1.0,7.8
36721,tm299764,The Motive,MOVIE,,104,2017,0.0,6.5
36724,tm408941,Mercury 13,MOVIE,NC-17,79,2018,0.0,6.9
36731,ts85183,Vai Anitta,SHOW,TV-MA,30,2018,2.0,5.5
36742,tm444469,Eerie,MOVIE,,101,2018,0.0,4.6
36764,ts76245,The Day I Met El Chapo: The Kate del Castillo Story,SHOW,TV-MA,55,2017,1.0,6.8
36766,tm412273,Tig Notaro: Happy To Be Here,MOVIE,,58,2018,0.0,6.6
36790,tm365122,Benji,MOVIE,PG,87,2018,0.0,6.3
36815,tm309903,The Little Vampire 3D,MOVIE,,83,2017,0.0,5.4
36825,tm362121,Time Share,MOVIE,,96,2018,0.0,5.9
36852,ts56636,My Sassy Girl,SHOW,TV-14,44,2017,1.0,6.8
36864,tm321628,Rip Tide,MOVIE,,85,2017,0.0,5.4
36888,tm299504,Holy Camp!,MOVIE,,109,2017,0.0,6.2
36893,ts55978,Samurai Gourmet,SHOW,,21,2017,1.0,8.1
36901,tm346939,Alaska Is a Drag,MOVIE,,83,2017,0.0,6.5
36913,tm326704,Parmanu: The Story of Pokhran,MOVIE,,129,2018,0.0,7.6
36934,tm365824,Zero,MOVIE,,180,2018,0.0,5.2
36948,tm407295,Amateur,MOVIE,R,17,2018,0.0,5.9
36963,tm357552,Pottersville,MOVIE,,85,2017,0.0,5.4
36976,ts78789,Re: Mind,SHOW,TV-MA,23,2017,1.0,4.9
36998,tm438995,A Christmas Prince: The Royal Wedding,MOVIE,PG,92,2018,0.0,5.3
37003,tm404475,The Bleeding Edge,MOVIE,,99,2018,0.0,7.6
37014,tm244274,Lowriders,MOVIE,PG-13,99,2017,0.0,5.6
37045,tm376234,The Warning,MOVIE,,93,2018,0.0,5.9
37068,tm314829,NY Prison Break: The Seduction of Joyce Mitchell,MOVIE,,103,2017,0.0,5.5
37088,tm327622,S.W.A.T.: Under Siege,MOVIE,R,89,2017,0.0,4.5
37105,ts78913,Live,SHOW,,61,2018,1.0,8.3
37139,tm371959,6 Balloons,MOVIE,,75,2018,0.0,5.9
37140,tm313120,Chasing Coral,MOVIE,,93,2017,0.0,8.1
37162,tm429208,Next Gen,MOVIE,PG,105,2018,0.0,6.6
37173,ts53516,Edgar Rice Burroughs' Tarzan and Jane,SHOW,TV-Y7,21,2017,2.0,4.6
37196,tm372305,First Match,MOVIE,,94,2018,0.0,6.4
37213,tm326773,Sunday's Illness,MOVIE,PG-13,113,2018,0.0,6.9
37220,tm407714,I Am Not an Easy Man,MOVIE,,98,2018,0.0,6.3
37263,tm318641,Justice,MOVIE,R,99,2017,0.0,4.0
37282,tm408306,Seth Rogen's Hilarity for Charity,MOVIE,,70,2018,0.0,5.0
37303,tm233485,Charming,MOVIE,,90,2018,0.0,5.6
37331,tm363329,Christmas Wedding Planner,MOVIE,PG,86,2017,0.0,4.3
37348,tm328175,Budapest,MOVIE,R,102,2018,0.0,5.4
37365,tm344173,All I Wish,MOVIE,G,94,2018,0.0,5.2
37382,ts57913,Strongest Deliveryman,SHOW,TV-MA,55,2017,1.0,7.3
37405,tm307843,Angamaly Diaries,MOVIE,,132,2017,0.0,7.9
37411,tm441060,ReMastered: Tricky Dick & The Man in Black,MOVIE,,58,2018,0.0,7.1
37430,ts58442,Live Up To Your Name,SHOW,TV-MA,69,2017,1.0,8.0
37443,tm370628,Fred Armisen: Standup for Drummers,MOVIE,,65,2018,0.0,5.8
37455,tm300027,Thi Mai,MOVIE,G,99,2018,0.0,6.0
37470,tm406098,Battle,MOVIE,R,95,2018,0.0,5.9
37479,ts77405,Bad Guys: Vile City,SHOW,,64,2017,1.0,5.9
37490,tm300056,Holy Goalie,MOVIE,,95,2018,0.0,5.3
37492,tm355666,Saving Capitalism,MOVIE,,73,2017,0.0,6.8
37506,tm244292,Bibi & Tina: Perfect Pandemonium,MOVIE,,110,2017,0.0,4.0
37520,tm313712,Mom,MOVIE,,147,2017,0.0,7.2
37545,tm359714,Christmas Inheritance,MOVIE,,105,2017,0.0,5.7
37553,tm336712,An Imperfect Murder,MOVIE,R,71,2017,0.0,3.2
37566,tm376015,LEGO Marvel Super Heroes: Guardians of the Galaxy - The Thanos Threat,MOVIE,,22,2017,0.0,5.8
37597,tm348010,Killing Hasselhoff,MOVIE,R,80,2017,0.0,4.4
37610,ts83213,The Rise of Phoenixes,SHOW,TV-14,45,2018,1.0,8.4
37622,tm238587,Shepherds and Butchers,MOVIE,R,106,2017,0.0,6.8
37629,tm372662,The Skin of the Wolf,MOVIE,,110,2018,0.0,5.8
37644,tm438994,The Holiday Calendar,MOVIE,,94,2018,0.0,5.7
37647,ts82419,Zac & Mia,SHOW,TV-14,20,2017,2.0,7.8
37678,tm279585,Deidra & Laney Rob a Train,MOVIE,,92,2017,0.0,6.0
37699,tm270987,Sahara,MOVIE,,86,2017,0.0,5.5
37702,tm374216,Take Your Pills,MOVIE,,87,2018,0.0,6.3
37713,tm362074,And Breathe Normally,MOVIE,,102,2018,0.0,6.9
37730,ts55484,My Only Love Song,SHOW,TV-MA,29,2017,1.0,7.0
37802,tm285298,Naked,MOVIE,,96,2017,0.0,5.4
37839,tm263427,The Invisible Guardian,MOVIE,,129,2017,0.0,6.4
37852,tm421335,Jim Jefferies: This Is Me Now,MOVIE,,70,2018,0.0,7.3
37863,tm428453,Cities of Last Things,MOVIE,,106,2018,0.0,6.2
37872,tm371741,Si saben cómo me pongo ¿Pa' qué me invitan?,MOVIE,,89,2018,0.0,4.5
37887,tm295177,It's for Your Own Good,MOVIE,,93,2017,0.0,5.5
37895,ts80413,Busted!,SHOW,TV-14,75,2018,3.0,7.6
37907,tm299783,The Laws of Thermodynamics,MOVIE,,100,2018,0.0,6.0
37954,tm313748,Handsome: A Netflix Mystery Movie,MOVIE,,81,2017,0.0,5.2
37975,tm444043,Hometown Holiday,MOVIE,,84,2018,0.0,5.0
37990,tm287041,Jailbreak,MOVIE,,100,2017,0.0,5.4
38027,tm327652,"Roxanne, Roxanne",MOVIE,,98,2017,0.0,6.2
38038,tm416620,Quién te cantará,MOVIE,,125,2018,0.0,6.9
38046,tm354644,Something Huge,MOVIE,,86,2017,0.0,4.4
38071,tm299730,Lucid Dream,MOVIE,,101,2017,0.0,6.1
38117,tm331117,Carbone,MOVIE,,104,2017,0.0,6.5
38127,tm417317,Bhavesh Joshi Superhero,MOVIE,,155,2018,0.0,7.6
38151,tm359150,Nothing to Hide,MOVIE,,93,2018,0.0,6.8
38201,tm358666,The Awakening of Motti Wolkenbruch,MOVIE,,94,2018,0.0,6.6
38216,ts53264,My Shy Boss,SHOW,TV-MA,71,2017,1.0,7.2
38236,ts83359,100 Days My Prince,SHOW,TV-14,75,2018,1.0,7.7
38239,tm300447,Bill Burr: Walk Your Way Out,MOVIE,,77,2017,0.0,7.2
38255,ts75012,Million Yen Women,SHOW,,30,2017,1.0,7.6
38274,tm463806,The Legend of Cocaine Island,MOVIE,,87,2018,0.0,6.3
38290,tm289882,Birdshot,MOVIE,,116,2017,0.0,6.6
38331,tm296398,Steel Rain,MOVIE,,139,2017,0.0,7.1
38350,tm440946,Christmas with a View,MOVIE,,90,2018,0.0,5.1
38360,tm408104,Greg Davies: You Magnificent Beast,MOVIE,,66,2018,0.0,7.1
38395,tm244521,Catfight,MOVIE,,96,2017,0.0,5.9
38409,tm414676,Paradise Lost,MOVIE,,110,2018,0.0,6.9
38420,tm321627,Ali's Wedding,MOVIE,,110,2017,0.0,6.9
38430,tm307761,Toilet: A Love Story,MOVIE,,155,2017,0.0,7.2
38450,tm428073,When Angels Sleep,MOVIE,,94,2018,0.0,5.5
38474,tm356563,The Stolen,MOVIE,,98,2017,0.0,5.3
38486,tm415875,Break,MOVIE,,91,2018,0.0,5.7
38504,ts78353,Misty,SHOW,TV-MA,71,2018,1.0,8.1
